acct,label,proba
80bd1c28b47357a3d37a01835ebb1bed5edf54e791bd3d6b507091e36e25d279,0,0.09271565
b8c11db05d00b5ac66be10ffee5f6ce6ef9221c733a4bb68502c7494cc99086d,0,0.00049909146
daa05c68b290ac3cc522abad400c5304dffba07baa232cc6dadd1682e923eb7e,0,0.0003123099
174e26ecc9cee56aaaca855c743a106275c58629740a49475d92ed8b4ad4d26c,0,0.005988922
007cf5c98aa4f9f3e444c9cdaca74d0f7542e9a28042012b49a18c24e758d710,1,0.7626138
3cc3d14ff57d2518c18b0352383979bac4c102ae8902056072f87bdb7df5690a,0,0.045857385
fd6da4c149c34652b3e0482bea500e5d65d2f8a05311dd5282ac986c38cf2508,0,0.015407644
82f43d1cccc8b43a6b863a0220941a537afa96dd39e3fafdbb90ea226467fd4c,0,0.00453405
424d3f81f3e4e03b85598bab52cfee8686d5e1e1df5421400b0e4040155445df,0,0.30049998
e251b40448909fac5ebd54dfe04499bdde8568df4a2103f7fff7b474a3060ac3,1,0.9729795
6c5fe94aeef076e9b39ac08ee3dc616288512b084ce131e0e78da071c3757000,1,0.92631286
940d55eea3715a1be984bfeb5a4eb6097049dae22aa29372d4f23eaaff44aafc,1,0.66523206
d2530c5bae3794a074cbe50fa68518ae59ba877cdcd219eb870b0660498801fa,0,0.0007445669
0ade250b3c43db1975fc85e3dc17ed6bdf1c6503a390cabfcac2d090ee625c7d,0,0.012819301
e95d3ccc1b93bd73b7f2d763163e6517dbc71ed18e92a8b3a95e539cd10784b8,0,0.00060468254
a93c48783e7d77772c67c0dc38d5fe45d3022ff879c74ccd149b66457ab24423,1,0.91464716
156eb4062c22e3ada40867433aba04f82265f93023816366afa5de7dcecac790,0,0.013044944
b5e5f0711587e2476b1ea07672063243ee93c203703b7dbd30dec7886b92230c,0,0.12198472
f267952a0ce031831a7bba98f9aa4a883c8c349d691397d01e30be0436290b9d,0,0.0054125907
5bc7a3f5771185b8ec6c738a84ddce3f0cef93eca8e718e944330465e3095a4e,0,0.10755814
8ca4d47cd87fc7aadcab97f8bc396ec71d99db444f9ca9fc36241f3610ef989d,0,0.02174522
1c7a0edfa468ddfe034dd3f6ec590b531dbbbbd7805bbea6c4fbc9dfe9009536,0,0.0008269204
38894ef22b215c6a01d8f6cd893f42cb788aaa3109db08e691d205093947c74c,0,0.009575919
0a6740e1cf8a269f24940737cf3927fbe31f2ed09e3039be400e237317ae17ac,0,0.0821587
705edb7ccd02c7ee986819e0a786e93b1e43a99aac83e0eef7da2621349585e6,0,0.0013278029
4d9a35a9aaf03cbc896f69ccbc0759a04132883dce27a6dd1bad16b7a0ef6a53,0,0.0016689037
10b730b3c70e5bc97e2884f1e56d98c7c9daa0c715d020805bd814e3298611f0,0,0.0014893259
7c4fabaa0df499ad906f27f23fdc6379cdcf3371af1771bea046850005ff3eb6,1,0.755944
cbbcc211fd1a9d0c30377915ea40e78f70aa6e06ef9ba4c5712cf5ca79e1f79f,1,0.98046094
e7c92b62ac47c0a259e57550926dbb7a6b10b12a82e7e25539685df9e7d687fb,0,0.0010250185
b1d5284ad19b45aca767a4daa2b9d1ef98a6fdbd7c9d3f9ea7bed5dc1d5e64ec,0,0.019856686
12b8fe059d058e7e93ff56dae57d0d45a2162fcc7169ca98120a07a8dfe4df74,0,0.017266735
055fa61872efcebcf561b7d299b97ea2770b76b0dcafc593dd4d2538967624f6,0,0.07421037
577793a9b442a3aba9c1e5bad27794f4d7454a90af1dbfd9a4c2630caad5e06f,0,0.0004727172
4d0913f2561417119889ad0db288eb7eb51c44d32cca5651578aeccb5d2712ce,0,0.0050111474
4ce10fd7ecda72c0086c2372f6d9cf172d2e4104eb6e338140a724b485a25fc0,0,0.007944399
23b6be28158ac1125b65bc9cfea42a1401d54295aaa752db9ed057c12b03bba5,0,0.0015243894
d1deb7f38ebafd1a12d4d406d24c3850f56fe4605c970d0bdffffb2cc516609c,0,0.009141557
7a15e4fbcdefcb77f8210f6216f8cdce04bd4bf2f11c0919cb58c478566e534b,1,0.619891
5da6462e77f67a2786cf24ea66b7ca0bf89fb6dea480e34699213a8ed7aa03c8,0,0.04415049
e00d2e6b2d73515c465fd25bb2d2feedba67d9431f65e1c05d3e1fc2d0573405,1,0.6725189
ded096f3dd25d6f0f379197ebd2cf3dc801c0041362e2b846a519945b10a0620,0,0.033491176
2b93a170649f7c2a1bb52588789a389454c3b28270cf4648ea31699d40695309,0,0.27895465
103a6e6e6f65a24aed128364a3444498bb342cd2592b6f7975a13168c2fe6e6e,0,0.28102022
aa8415ac46125191f2c0df2b7a42ee7b9c17f210e2456aa21f61788e8f957763,0,0.006616066
a22cbce85b32175cf27c722f7082da69d2cf2bec920ce9986816fc2b74a1e5bf,0,0.0073351213
3da454abc2490188424f2a7bffc6656bdaafa89b8cf556da82c26ea5a7b5fc91,1,0.69392234
2f41ed5965016045368f40dfc00c0590899b32a408129be45c997a325d1a5861,0,0.00022877502
0bb25168b959d82cfeecb5e437f28c1ad6aab2fdc7176283878a6d2645ee1936,0,0.16683753
69918bfcf6117fa131d81be9b6e33757b062815c4a487e7bb6fde85f5a3df4f7,1,0.6670845
e20ee8c20844f180362f06169fdf15a6d2777490b3aab45ef7faabc136327ba7,0,0.01769364
5597d630c8909a34310a86074a735672b7aa708c4b8544dc4706607bb396b899,0,0.00861719
854e49117bb4668a22167beb081afbd9b2c9d32695ef3132632f7281b0cf7f63,1,0.6627772
a5bd06cb8cb7963b67588617d8089170feaf504f5032c1d4dc1858f2dd622b9d,0,0.0005993684
c8cf295cc0fd9f2a625662b3ec3b387880992a3c5d6b627d2a5004aba9ab1de5,0,0.00029231023
d75c97b0e71e6c16278254c5552ec2dfd77b9eb47783fce14bbfb8b29874ad75,0,0.00036614737
e8af77019a85dc95179473afc6bc74b2c257fb80fecaec94c307757a33b4221f,0,0.011076526
542f915fc2af73b5392f1265858cacb0c8266c3f70703e7204ae64ae5d0c6b10,0,0.3449989
1f1e6b8de69dc558aadf8596609b1bc6b04a96e102d4eefa50264dd5eb389d60,0,0.49326774
98768fd3b17421b169f33dc3ff57642f878f2fa96029412381e025b8d69143a2,1,0.67630494
e49147a2dc0ceffb3dfd4d69dffaca8c88e459a4a78d618a585d3fe382f031fe,1,0.7059808
64f017da320b90ccb229e1b76c7ed90c8cde82df319ed5d6b80e01211573fd23,0,0.14403014
9124d72fb55bf4b224a66da960394941d63147fcc94041b0fd8b89779d4d0deb,0,0.011933893
4c14e508185fb9b3a0231e4ca7c5113d8d1958c68d147d09d284c1bf0e0191df,1,0.5894771
c250c14acf9e2f2c3d6ae2cc25359280164972fc27702983d284e0624fc5d693,0,0.33164644
fb9ac045b0051f8895840079aeaa6a39564d6f95c4583c704b008bb0373b6a54,0,0.010204964
0d0ccc3457f69e8d6b7a733ebfb65e8ce91a9b89b5ff27cba7111f39272ebc2d,0,0.0017856532
8f26e457dcd038c94d38af38ed48641b4e5f2ac84fb44003805cfeb53b8c5def,0,2.8980228e-05
0f196bf637bc16758309e8be5f67efb8abb4d89aa8b36579e409e0bbaf2c614c,0,0.014325579
b69cb2f99f2479dafa1c5ab02932b932c99c6d1a46d039045e39d7d6ca0c3b32,0,0.00338731
87c760447649d4c80aac16cc233ae31be56f3fbe286761842d612137c88b4f16,0,0.03727728
7d930dfa597c0170850ff8e85c53458e4b47cc74a03ce8088a82c73c270f5400,0,0.006541068
bc398d6c236c5c0277b924f0540c46c4ace5f5de1b119245964cffbf77674f80,0,0.38298047
c4a36434c99a9952e19c1ac57d1317dcf183b1165a71dc64c55b39460edd809f,0,0.002875283
c6fec780530da55d0ed8b29515df4c85fddd3f6e83235c96113c1851d2cedbf5,0,0.013716996
569fa55d134a3454b704918328ca2257400ff5d68298469665e5f30e0e071c89,0,0.0062335804
0f6d23114b05d82c2b8d1d2384422bf75ae840d854b8ffb76d069cac281fa28d,0,0.00047404927
1472c9a89ac77d7a821484911e678b007da85753ed35f48758a6052b12947243,0,0.11188496
8ecb9850f4a9785f2745f19f90d5babb31cb65fda860b269ea34d0abe57717dd,0,0.09662316
31d0b8a0e00935ad12bb8b1589ab7f1d49348c5c2630a72cbe50fdefba5832bb,0,0.034768816
0484b2f212b81d630c696d2a242d4362800e994c17472ec234b6226202a6231b,0,0.0012702425
097c0dfff49aa60bcf9ad0ebdfa78767e4de38a820476d8f66724812d6180077,0,0.0020977906
17eed5e512dca2f44a0f65deda3266fd2370975c003503a0596d182edc6c3269,0,0.0016289357
cc426928e760e505ce64e329855a28d05c935ea039b99dc5e54f12f31d10b143,0,0.08468666
78749b461b4d419297ad82f1d1767f4f3f02662eb1ddd48a8ba56aa3244d53b4,0,0.00046695757
68b5cbd216fa10f19e25c69e9cf92a728bde1d32bff88fe800c60d2ccab15651,0,0.005846966
5e3ee9bb0109ccc8a3cc7e14bb5afa7620d97b3ca284bfdf06f4aaaecf620bf6,1,0.8672471
75e898136f98a07340f39ddbbe4b76165d8f5508f09c2c3ee911489c67b8d206,0,0.0001354465
0a73b640ca6c08d00828ca1ce6ac7c36d0e4dddda24783ab9a115f48446f3a63,1,0.8091282
c4285af8d6d15bd58cdf982135fb4b02db2977fe7351b77487e8e2a050bf2de7,0,0.16070123
9845077ca6bab5f8577830aa51ade2b199840d928dcc42f64dc82fc3a66ce9db,0,0.2906853
c6c1be23098b5ceff1a4acad6709b63adc3ac727b127556c0a24c03cbec2e369,0,0.01743571
ea58ea0ef4f2dfaba2668b9f551a55845a9d7872a9b6666c43d3c36b1b67159c,0,0.10907936
4a4459bf20631575c60de1dd6cdc758858dd1756a8f09acb71421569914fcd25,0,0.0072694123
3b857efe079c8f7451395f41520c18b25659d58383ecc7062c1dd860fc24e6e1,0,0.2149215
